Customer ID,Customer Name,Segment,Country,loyalCard,avgMonthlyCharges,gender
SD-20485,Shirley Daniels,Home Office,United States,1,1083.3104967087968,
SD-20485,Shirley Daniels,Home Office,United States,1,462.3647560865416,
SD-20485,Shirley Daniels,Home Office,United States,0,1027.6783024570277,
SD-20485,Shirley Daniels,Home Office,United States,1,1716.3570338463746,
CS-12250,Chris Selesnick,Corporate,United States,0,602.8229935120704,
RA-19285,Ralph Arnett,Consumer,United States,0,2178.8155330899804,
RA-19285,Ralph Arnett,Consumer,United States,1,1459.731448360683,
BF-11005,Barry Franz,Home Office,United States,0,1822.271817190631,
BF-11005,Barry Franz,Home Office,United States,1,1080.5016229190378,
SE-20110,Sanjit Engle,Consumer,United States,1,1283.8927822413193,
SE-20110,Sanjit Engle,Consumer,United States,1,196.60261152293484,
RS-19765,Roland Schwarz,Corporate,United States,0,3343.096177179691,
RS-19765,Roland Schwarz,Corporate,United States,0,958.9901760179343,
BM-11650,Brian Moss,Corporate,United States,1,3249.8722826070466,
BM-11650,Brian Moss,Corporate,United States,0,2343.3197671640028,
BM-11650,Brian Moss,Corporate,United States,1,1263.7902981477764,
BM-11650,Brian Moss,Corporate,United States,0,3037.9795310851573,
BM-11650,Brian Moss,Corporate,United States,0,2886.158476220696,
SK-19990,Sally Knutson,Consumer,United States,0,1602.1056620265292,
SK-19990,Sally Knutson,Consumer,United States,0,2179.7149248127994,
EN-13780,Edward Nazzal,Consumer,United States,0,1139.2743031582831,
EN-13780,Edward Nazzal,Consumer,United States,0,2107.717188472448,
EN-13780,Edward Nazzal,Consumer,United States,0,1432.8006471659023,
EN-13780,Edward Nazzal,Consumer,United States,0,1962.9565632495955,
KN-16450,Kean Nguyen,Corporate,United States,0,2887.178098680396,
MG-17890,Michael Granlund,Home Office,United States,0,2151.151680025116,
MC-17590,Matt Collister,Corporate,United States,0,512.9407584231612,
MC-17590,Matt Collister,Corporate,United States,1,196.5535003017513,
MC-17590,Matt Collister,Corporate,United States,1,2179.016692061841,
MC-17590,Matt Collister,Corporate,United States,0,1673.2883471858722,
MC-17590,Matt Collister,Corporate,United States,1,3321.149315855469,
MC-17590,Matt Collister,Corporate,United States,0,1826.8599667283224,
BO-11350,Bill Overfelt,Corporate,United States,0,2330.055338209574,
AG-10300,Aleksandra Gannaway,Corporate,United States,1,2722.664104253301,
AG-10300,Aleksandra Gannaway,Corporate,United States,1,855.3551884762916,
MS-17365,Maribeth Schnelling,Consumer,United States,0,956.9093430662286,
MS-17365,Maribeth Schnelling,Consumer,United States,0,2102.566179315434,
JM-15655,Jim Mitchum,Corporate,United States,1,1483.3760023401526,
JM-15655,Jim Mitchum,Corporate,United States,1,2745.366475155088,
JM-15655,Jim Mitchum,Corporate,United States,0,3375.897088632792,
JM-15655,Jim Mitchum,Corporate,United States,0,2663.400637399447,
MC-17635,Matthew Clasen,Corporate,United States,1,1246.6864534520175,
TA-21385,Tom Ashbrook,Home Office,United States,0,3422.377020783,
TA-21385,Tom Ashbrook,Home Office,United States,1,2218.224304665315,
TA-21385,Tom Ashbrook,Home Office,United States,1,477.8456792931804,
TA-21385,Tom Ashbrook,Home Office,United States,1,69.23082625396104,
SB-20290,Sean Braxton,Corporate,United States,0,18.526663958281148,
SB-20290,Sean Braxton,Corporate,United States,1,2075.3145795865967,
SB-20290,Sean Braxton,Corporate,United States,1,689.695164259068,
AB-10150,Aimee Bixby,Consumer,United States,1,2038.252862312636,
JF-15295,Jason Fortune-,Consumer,United States,0,2451.6608521972685,
JF-15295,Jason Fortune-,Consumer,United States,1,33.13658268899354,
JF-15295,Jason Fortune-,Consumer,United States,0,652.5748744667002,
BF-10975,Barbara Fisher,Corporate,United States,0,507.4602124684354,
BF-10975,Barbara Fisher,Corporate,United States,1,3333.1585703267456,
TT-21265,Tim Taslimi,Corporate,United States,1,2921.0201392083427,
SB-20170,Sarah Bern,Consumer,United States,1,1198.7305989788408,
SB-20170,Sarah Bern,Consumer,United States,1,1944.5701792130992,
SB-20170,Sarah Bern,Consumer,United States,1,1343.7296414074076,
SB-20170,Sarah Bern,Consumer,United States,1,2940.6152302869327,
LM-17065,Liz MacKendrick,Consumer,United States,1,175.96770575863215,
KA-16525,Kelly Andreada,Consumer,United States,1,1073.7087075741863,
BF-11170,Ben Ferrer,Home Office,United States,0,1561.1346993281256,
BF-11170,Ben Ferrer,Home Office,United States,0,2509.721294327067,
TB-21400,Tom Boeckenhauer,Consumer,United States,1,1000.0358056014828,
TB-21400,Tom Boeckenhauer,Consumer,United States,1,279.2954424062398,
TB-21400,Tom Boeckenhauer,Consumer,United States,0,1769.1947048277286,
TB-21400,Tom Boeckenhauer,Consumer,United States,1,2404.592194141727,
TB-21400,Tom Boeckenhauer,Consumer,United States,1,1550.48121794221,
SH-19975,Sally Hughsby,Corporate,United States,1,903.2632802459436,
AS-10225,Alan Schoenberger,Corporate,United States,1,2321.392549217413,
AS-10225,Alan Schoenberger,Corporate,United States,1,2578.3122644318773,
AS-10225,Alan Schoenberger,Corporate,United States,1,1590.8867235024825,
AS-10225,Alan Schoenberger,Corporate,United States,0,2190.1612967119863,
AS-10225,Alan Schoenberger,Corporate,United States,0,2281.628815440058,
AS-10225,Alan Schoenberger,Corporate,United States,1,1679.5688818817594,
AS-10225,Alan Schoenberger,Corporate,United States,0,517.0752879605052,
PK-19075,Pete Kriz,Consumer,United States,1,3360.504605820276,
HR-14830,Harold Ryan,Corporate,United States,1,294.94259692569915,
DG-13300,Deirdre Greer,Corporate,United States,1,1777.1562007054772,
DG-13300,Deirdre Greer,Corporate,United States,0,2426.7279176101533,
CL-12700,Craig Leslie,Home Office,United States,1,2855.357869468756,
HF-14995,Herbert Flentye,Consumer,United States,0,2526.905719888089,
HF-14995,Herbert Flentye,Consumer,United States,1,2841.9494607468323,
HF-14995,Herbert Flentye,Consumer,United States,0,2180.932896736642,
HG-15025,Hunter Glantz,Consumer,United States,1,746.5442719305163,
HG-15025,Hunter Glantz,Consumer,United States,0,1280.0809883842069,
NL-18310,Nancy Lomonaco,Home Office,United States,1,284.323526038375,
NL-18310,Nancy Lomonaco,Home Office,United States,1,2089.6234040065847,
RR-19525,Rick Reed,Corporate,United States,1,1969.512785951868,
RR-19525,Rick Reed,Corporate,United States,1,576.6886228275844,
RR-19525,Rick Reed,Corporate,United States,0,705.6329486533731,
RR-19525,Rick Reed,Corporate,United States,0,48.606098494361206,
TC-21295,Toby Carlisle,Consumer,United States,0,1849.312679349504,
DB-13615,Doug Bickford,Consumer,United States,1,2766.2377853074336,
DB-13615,Doug Bickford,Consumer,United States,1,2786.1729306185584,
SV-20785,Stewart Visinsky,Consumer,United States,1,3245.954027118015,
SV-20785,Stewart Visinsky,Consumer,United States,0,631.1845411776486,
MH-18115,Mick Hernandez,Home Office,United States,0,630.6252778721258,
MH-18115,Mick Hernandez,Home Office,United States,1,1169.3565318335604,
MH-18115,Mick Hernandez,Home Office,United States,1,721.6378928738467,
MH-18115,Mick Hernandez,Home Office,United States,1,2199.466911883432,
MH-18115,Mick Hernandez,Home Office,United States,1,1380.4259550417871,
CT-11995,Carol Triggs,Consumer,United States,0,632.2958624334719,
KB-16315,Karl Braun,Consumer,United States,1,2019.3929751996216,
KB-16315,Karl Braun,Consumer,United States,1,1492.6309299262691,
RA-19285,Ralph Arnett,Consumer,United States,1,673.2504322362446,
YC-21895,Yoseph Carroll,Corporate,United States,0,154.48795093412303,
RA-19915,Russell Applegate,Consumer,United States,0,1228.8335218662924,
CM-12160,Charles McCrossin,Consumer,United States,0,2454.3266120672524,
CS-12130,Chad Sievert,Consumer,United States,0,1791.6982653307875,
CS-12130,Chad Sievert,Consumer,United States,0,266.3739097155524,
AJ-10795,Anthony Johnson,Corporate,United States,0,1303.0542498246273,
DL-12865,Dan Lawera,Consumer,United States,1,3147.0208078203923,
BE-11410,Bobby Elias,Consumer,United States,1,705.0648207051132,
SM-20320,Sean Miller,Home Office,United States,0,2834.865387404177,
SM-20320,Sean Miller,Home Office,United States,0,2104.037510715937,
SM-20320,Sean Miller,Home Office,United States,0,1756.1332432114916,
SM-20320,Sean Miller,Home Office,United States,0,2338.2294910388728,
SM-20320,Sean Miller,Home Office,United States,1,970.28315300427,
SM-20320,Sean Miller,Home Office,United States,1,19.60327883140017,
SM-20320,Sean Miller,Home Office,United States,1,3424.289196440452,
RP-19390,Resi Pölking,Consumer,United States,0,603.5704788762532,
JD-16015,Joy Daniels,Consumer,United States,1,238.51733453031164,
AB-10255,Alejandro Ballentine,Home Office,United States,0,2730.6504674184207,
AB-10255,Alejandro Ballentine,Home Office,United States,1,850.8791548003119,
AB-10255,Alejandro Ballentine,Home Office,United States,1,1302.695070103109,
CC-12145,Charles Crestani,Consumer,United States,1,1392.7305766729094,
CC-12145,Charles Crestani,Consumer,United States,0,1484.7215529698394,
GH-14425,Gary Hwang,Consumer,United States,0,2081.626128457376,
CP-12085,Cathy Prescott,Corporate,United States,1,91.05824417917376,
GM-14440,Gary McGarr,Consumer,United States,0,1635.6675422449862,
LC-16885,Lena Creighton,Consumer,United States,0,1813.8457841010068,
BT-11305,Beth Thompson,Home Office,United States,0,2078.1373101776826,
CP-12085,Cathy Prescott,Corporate,United States,0,435.4007926707012,
SC-20680,Steve Carroll,Home Office,United States,0,262.5467271764696,
DK-13375,Dennis Kane,Consumer,United States,0,3005.288946811456,
SE-20110,Sanjit Engle,Consumer,United States,1,2267.459729029228,
LF-17185,Luke Foster,Consumer,United States,1,1081.5608740767889,
ON-18715,Odella Nelson,Corporate,United States,1,774.9784788609982,
ON-18715,Odella Nelson,Corporate,United States,0,2248.280581579484,
TB-21400,Tom Boeckenhauer,Consumer,United States,1,1385.2085780637742,
DF-13135,David Flashing,Consumer,United States,0,1899.928882254864,
DF-13135,David Flashing,Consumer,United States,1,1202.7762202392034,
EP-13915,Emily Phan,Consumer,United States,1,2837.10716948501,
EP-13915,Emily Phan,Consumer,United States,1,1120.9221512570584,
SK-19990,Sally Knutson,Consumer,United States,0,864.5670059355535,
SK-19990,Sally Knutson,Consumer,United States,1,92.01786490366244,
FH-14350,Fred Harton,Consumer,United States,0,2057.0677291580014,
FH-14350,Fred Harton,Consumer,United States,0,723.5351211588226,
FH-14350,Fred Harton,Consumer,United States,0,2946.836436909278,
EH-13945,Eric Hoffmann,Consumer,United States,1,1998.513706715729,
EH-13945,Eric Hoffmann,Consumer,United States,1,1375.464473827089,
JE-15715,Joe Elijah,Consumer,United States,1,993.9730415364694,
KL-16645,Ken Lonsdale,Consumer,United States,1,50.065169450197786,
KL-16645,Ken Lonsdale,Consumer,United States,0,1129.7148933286617,
KL-16645,Ken Lonsdale,Consumer,United States,0,2916.710828474579,
KL-16645,Ken Lonsdale,Consumer,United States,0,3023.7635512336724,
EB-13750,Edward Becker,Corporate,United States,0,291.3161236502596,
EB-13750,Edward Becker,Corporate,United States,0,2975.0471622706914,
BD-11725,Bruce Degenhardt,Consumer,United States,0,992.7655528010152,
MS-17530,MaryBeth Skach,Consumer,United States,1,3259.9762726025897,
SC-20770,Stewart Carmichael,Corporate,United States,1,2180.1357962335937,
SC-20770,Stewart Carmichael,Corporate,United States,0,1981.7122874532688,
FM-14380,Fred McMath,Consumer,United States,0,1110.1799414955278,
KT-16480,Kean Thornton,Consumer,United States,1,712.4436589388383,
AP-10720,Anne Pryor,Home Office,United States,1,2387.103592746524,
RH-19555,Ritsa Hightower,Consumer,United States,1,1704.989446554954,
CS-11950,Carlos Soltero,Consumer,United States,1,1831.649881707476,
TM-21010,Tamara Manning,Consumer,United States,0,1940.595380122881,
HF-14995,Herbert Flentye,Consumer,United States,0,746.0991047635267,
GA-14515,George Ashbrook,Consumer,United States,0,2500.6079273633222,
GA-14515,George Ashbrook,Consumer,United States,0,2642.13754873832,
GA-14515,George Ashbrook,Consumer,United States,1,1546.6549053220135,
GA-14515,George Ashbrook,Consumer,United States,0,251.41686617846656,
GA-14515,George Ashbrook,Consumer,United States,0,2004.5371428627031,
ES-14020,Erica Smith,Consumer,United States,0,533.0551670136671,
JP-16135,Julie Prescott,Home Office,United States,1,2348.0738141811894,
JP-16135,Julie Prescott,Home Office,United States,1,1912.143449681276,
Dp-13240,Dean percer,Home Office,United States,0,1866.000216332705,
NK-18490,Neil Knudson,Home Office,United States,1,738.4211310246005,
NK-18490,Neil Knudson,Home Office,United States,0,3215.8237515118126,
PL-18925,Paul Lucas,Home Office,United States,0,3392.8467422968183,
PL-18925,Paul Lucas,Home Office,United States,1,3013.0152648274297,
PL-18925,Paul Lucas,Home Office,United States,1,2760.81183894633,
RW-19690,Robert Waldorf,Consumer,United States,0,3435.091198247196,
RW-19690,Robert Waldorf,Consumer,United States,0,728.4799547432109,
MO-17950,Michael Oakman,Consumer,United States,0,2430.068229060876,
MO-17950,Michael Oakman,Consumer,United States,0,644.5652907402648,
MO-17950,Michael Oakman,Consumer,United States,1,376.5645824294222,
JJ-15445,Jennifer Jackson,Consumer,United States,0,2827.494722280553,
BT-11680,Brian Thompson,Consumer,United States,0,1209.7074181696996,
RD-19585,Rob Dowd,Consumer,United States,0,3399.575272549701,
ML-17755,Max Ludwig,Home Office,United States,0,2284.239924562714,
JE-15745,Joel Eaton,Consumer,United States,0,2664.166779526,
ER-13855,Elpida Rittenbach,Corporate,United States,0,3007.4412679097304,
JM-15535,Jessica Myrick,Consumer,United States,1,1559.752895322741,
SS-20140,Saphhira Shifley,Corporate,United States,0,969.4972224431988,
SS-20140,Saphhira Shifley,Corporate,United States,0,2397.157487905636,
TC-21295,Toby Carlisle,Consumer,United States,0,2298.644768573882,
HG-15025,Hunter Glantz,Consumer,United States,1,3368.2953602653924,
LD-17005,Lisa DeCherney,Consumer,United States,1,2917.263842687564,
AS-10285,Alejandro Savely,Corporate,United States,0,2498.2822374428933,
MP-17965,Michael Paige,Corporate,United States,0,1419.954713935455,
CD-12790,Cynthia Delaney,Home Office,United States,0,3381.2634818221663,
CD-12790,Cynthia Delaney,Home Office,United States,1,525.392551527018,
MD-17860,Michael Dominguez,Corporate,United States,1,2585.760765646084,
MD-17860,Michael Dominguez,Corporate,United States,0,1569.6610993982283,
MD-17860,Michael Dominguez,Corporate,United States,1,1296.0212781477558,
BM-11650,Brian Moss,Corporate,United States,0,3436.6642050251094,
BM-11650,Brian Moss,Corporate,United States,1,2858.786322536342,
BM-11650,Brian Moss,Corporate,United States,1,2333.072049205515,
KN-16450,Kean Nguyen,Corporate,United States,1,2707.7088704363578,
KN-16450,Kean Nguyen,Corporate,United States,1,25.088239767254123,
KN-16450,Kean Nguyen,Corporate,United States,0,3239.040339029656,
KN-16450,Kean Nguyen,Corporate,United States,1,1451.8440683047909,
IG-15085,Ivan Gibson,Consumer,United States,0,1904.2701229677225,
IG-15085,Ivan Gibson,Consumer,United States,0,2393.434533670668,
IG-15085,Ivan Gibson,Consumer,United States,1,1660.040333854674,
JS-15595,Jill Stevenson,Corporate,United States,1,2032.8448856026776,
GA-14725,Guy Armstrong,Consumer,United States,1,1560.7178409153712,
DL-13330,Denise Leinenbach,Consumer,United States,1,2234.200414978169,
CS-12505,Cindy Stewart,Consumer,United States,0,843.8173228476078,
CS-12505,Cindy Stewart,Consumer,United States,0,3049.33469136528,
CC-12145,Charles Crestani,Consumer,United States,0,3411.112522366513,
MH-18025,Michelle Huthwaite,Consumer,United States,0,1233.1835449308735,
MH-18025,Michelle Huthwaite,Consumer,United States,0,3210.8901689887743,
MH-18025,Michelle Huthwaite,Consumer,United States,0,69.43957771363513,
MH-18025,Michelle Huthwaite,Consumer,United States,0,1958.4729071842264,
MP-18175,Mike Pelletier,Home Office,United States,0,107.39778383789692,
MP-18175,Mike Pelletier,Home Office,United States,1,2665.2074050565707,
MP-18175,Mike Pelletier,Home Office,United States,0,319.0566607384737,
MP-18175,Mike Pelletier,Home Office,United States,1,47.47972653329754,
MP-18175,Mike Pelletier,Home Office,United States,0,1381.2306478649082,
DR-12940,Daniel Raglin,Home Office,United States,0,1497.2200197831237,
DR-12940,Daniel Raglin,Home Office,United States,0,1222.809336096242,
DR-12940,Daniel Raglin,Home Office,United States,1,3328.275766080349,
DR-12940,Daniel Raglin,Home Office,United States,1,824.5742396177171,
DM-13015,Darrin Martin,Consumer,United States,1,1932.1253168992675,
DM-13015,Darrin Martin,Consumer,United States,1,1750.2142558991577,
BD-11620,Brian DeCherney,Consumer,United States,0,2912.4632993068376,
DC-12850,Dan Campbell,Consumer,United States,1,1880.2862247904452,
DC-12850,Dan Campbell,Consumer,United States,0,2679.6966751022737,
MT-18070,Michelle Tran,Home Office,United States,0,2232.3700206510007,
MT-18070,Michelle Tran,Home Office,United States,1,513.2901899423244,
MT-18070,Michelle Tran,Home Office,United States,0,636.0755091940217,
MT-18070,Michelle Tran,Home Office,United States,1,950.952013245368,
MJ-17740,Max Jones,Consumer,United States,1,902.4136017675625,
MJ-17740,Max Jones,Consumer,United States,0,1818.247147320785,
MJ-17740,Max Jones,Consumer,United States,1,1803.9009913423745,
ND-18370,Natalie DeCherney,Consumer,United States,0,3008.533434875157,
ND-18370,Natalie DeCherney,Consumer,United States,0,2680.515922098295,
CA-11965,Carol Adams,Corporate,United States,1,1591.4357140109582,
CA-11965,Carol Adams,Corporate,United States,0,2670.015003583318,
GA-14725,Guy Armstrong,Consumer,United States,1,2474.049026617597,
GA-14725,Guy Armstrong,Consumer,United States,1,1443.8398748841696,
GA-14725,Guy Armstrong,Consumer,United States,1,1101.8832835610413,
TC-21295,Toby Carlisle,Consumer,United States,0,1446.1551891893691,
JB-15400,Jennifer Braxton,Corporate,United States,1,1603.8871091849592,
CK-12325,Christine Kargatis,Home Office,United States,1,249.25776423831184,
RL-19615,Rob Lucas,Consumer,United States,1,153.9349934159548,
AC-10660,Anna Chung,Consumer,United States,0,1780.1050715999868,
BH-11710,Brosina Hoffman,Consumer,United States,0,1435.8472856696462,
BG-11695,Brooke Gillingham,Corporate,United States,0,1921.933551013199,
XP-21865,Xylona Preis,Consumer,United States,1,1672.6751334855935,
SN-20560,Skye Norling,Home Office,United States,0,3012.5893971775004,
DM-13345,Denise Monton,Corporate,United States,1,1856.620445172096,
DM-13345,Denise Monton,Corporate,United States,1,991.8360275146882,
AJ-10780,Anthony Jacobs,Corporate,United States,0,2300.951744619744,
KC-16255,Karen Carlisle,Corporate,United States,0,94.0328173817837,
VF-21715,Vicky Freymann,Home Office,United States,1,2315.637872060292,
SV-20935,Susan Vittorini,Consumer,United States,0,1382.4852866276422,
SV-20935,Susan Vittorini,Consumer,United States,1,1216.2106716034086,
EM-13810,Eleni McCrary,Corporate,United States,0,1098.321528448487,
RB-19360,Raymond Buch,Consumer,United States,0,2519.427528648757,
DJ-13510,Don Jones,Corporate,United States,0,2553.8487150487967,
CC-12370,Christopher Conant,Consumer,United States,0,2084.067271320151,
SC-20380,Shahid Collister,Consumer,United States,0,417.97082001314857,
SC-20380,Shahid Collister,Consumer,United States,1,833.0790103883809,
SC-20380,Shahid Collister,Consumer,United States,0,2802.2423058309387,
SC-20380,Shahid Collister,Consumer,United States,1,846.9210723233653,
RH-19495,Rick Hansen,Consumer,United States,1,2962.6923314935048,
JK-15370,Jay Kimmel,Consumer,United States,1,300.4914313441909,
JK-15370,Jay Kimmel,Consumer,United States,0,1086.9220186101454,
JK-15370,Jay Kimmel,Consumer,United States,0,83.71374322940977,
JK-15370,Jay Kimmel,Consumer,United States,1,616.9146544601572,
AF-10885,Art Foster,Consumer,United States,0,2049.3060146124512,
AF-10885,Art Foster,Consumer,United States,0,2015.036005127549,
LC-16885,Lena Creighton,Consumer,United States,0,2627.909905253712,
BF-11275,Beth Fritzler,Corporate,United States,0,739.8560142129916,
BF-11275,Beth Fritzler,Corporate,United States,0,2398.4289844566897,
SC-20800,Stuart Calhoun,Consumer,United States,1,1756.6358785075638,
SW-20275,Scott Williamson,Consumer,United States,0,2839.1043808152567,
MC-17845,Michael Chen,Consumer,United States,0,2437.282309570148,
TD-20995,Tamara Dahlen,Consumer,United States,1,2989.075101249397,
TD-20995,Tamara Dahlen,Consumer,United States,1,3082.5479405297547,
Dp-13240,Dean percer,Home Office,United States,0,3001.3192099423936,
Dp-13240,Dean percer,Home Office,United States,0,2383.1390157809574,
Dp-13240,Dean percer,Home Office,United States,1,2272.8785053171064,
SD-20485,Shirley Daniels,Home Office,United States,0,3.9226817224710686,
SD-20485,Shirley Daniels,Home Office,United States,0,423.3655727333223,
TM-21010,Tamara Manning,Consumer,United States,0,1353.57990045119,
BK-11260,Berenike Kampe,Consumer,United States,0,1976.172685758576,
JF-15490,Jeremy Farry,Consumer,United States,0,2547.7058465653854,
EP-13915,Emily Phan,Consumer,United States,1,1872.518094536429,
EP-13915,Emily Phan,Consumer,United States,1,578.4347842919096,
EP-13915,Emily Phan,Consumer,United States,0,1554.5793708513254,
EP-13915,Emily Phan,Consumer,United States,0,2017.1486881859728,
KH-16630,Ken Heidel,Corporate,United States,1,958.8735734479126,
HG-14845,Harry Greene,Consumer,United States,0,3283.36898476588,
HG-14845,Harry Greene,Consumer,United States,0,528.2864990135399,
JC-16105,Julie Creighton,Corporate,United States,1,3251.4627208537563,
JC-16105,Julie Creighton,Corporate,United States,1,1867.929886587419,
JC-16105,Julie Creighton,Corporate,United States,1,1933.3894855052013,
JC-16105,Julie Creighton,Corporate,United States,0,1548.5591241429397,
KM-16720,Kunst Miller,Consumer,United States,1,2519.223183851574,
EB-13975,Erica Bern,Corporate,United States,1,1556.3626693468634,
PW-19240,Pierre Wener,Consumer,United States,1,777.7940685521087,
PG-18895,Paul Gonzalez,Consumer,United States,0,348.1791349517225,
PG-18895,Paul Gonzalez,Consumer,United States,0,323.29015353713044,
DB-12910,Daniel Byrd,Home Office,United States,1,1949.4001001020104,
CR-12730,Craig Reiter,Consumer,United States,0,350.5077713510465,
KH-16330,Katharine Harms,Corporate,United States,1,403.0831582509238,
KH-16330,Katharine Harms,Corporate,United States,1,1337.6953057082972,
CS-12400,Christopher Schild,Home Office,United States,1,3288.8603864675893,
DL-12925,Daniel Lacy,Consumer,United States,1,802.3268193099263,
DL-12925,Daniel Lacy,Consumer,United States,1,2625.7877458568246,
DL-12925,Daniel Lacy,Consumer,United States,1,2123.095988803488,
ME-17725,Max Engle,Consumer,United States,0,1507.0061037825035,
VD-21670,Valerie Dominguez,Consumer,United States,1,1763.222900248286,
CK-12205,Chloris Kastensmidt,Consumer,United States,1,3017.187862347105,
CK-12205,Chloris Kastensmidt,Consumer,United States,0,3412.614463383677,
CK-12205,Chloris Kastensmidt,Consumer,United States,0,673.8685333861783,
DL-12925,Daniel Lacy,Consumer,United States,1,2356.82121760603,
DL-12925,Daniel Lacy,Consumer,United States,1,2695.010807511188,
DL-12925,Daniel Lacy,Consumer,United States,0,3132.249993545653,
SE-20110,Sanjit Engle,Consumer,United States,0,564.7107549815576,
LS-17200,Luke Schmidt,Corporate,United States,1,2695.709229558008,
LS-17200,Luke Schmidt,Corporate,United States,1,1477.6078905029576,
LS-17200,Luke Schmidt,Corporate,United States,1,907.8493528294548,
MM-17920,Michael Moore,Consumer,United States,0,2334.385076211037,
DB-13270,Deborah Brumfield,Home Office,United States,1,333.52322431972215,
RW-19630,Rob Williams,Corporate,United States,0,2138.1611416898486,
JM-16195,Justin MacKendrick,Consumer,United States,1,1139.6315372643603,
JM-16195,Justin MacKendrick,Consumer,United States,0,472.644582826478,
BP-11155,Becky Pak,Consumer,United States,0,1522.7299452088955,
CT-11995,Carol Triggs,Consumer,United States,1,1595.030915999025,
TH-21550,Tracy Hopkins,Home Office,United States,1,2428.8077696349487,
ME-17320,Maria Etezadi,Home Office,United States,0,1215.8466320912378,
TT-21220,Thomas Thornton,Consumer,United States,1,3004.9065632137945,
TT-21220,Thomas Thornton,Consumer,United States,1,64.50411884794819,
TT-21220,Thomas Thornton,Consumer,United States,0,2266.0642060049245,
GT-14710,Greg Tran,Consumer,United States,0,3330.215988282715,
GT-14710,Greg Tran,Consumer,United States,1,1708.9312198838786,
GT-14710,Greg Tran,Consumer,United States,0,381.4563940310185,
GT-14710,Greg Tran,Consumer,United States,1,2332.2982567558624,
GT-14710,Greg Tran,Consumer,United States,0,2104.979222214802,
GT-14710,Greg Tran,Consumer,United States,0,3021.910472903314,
GT-14710,Greg Tran,Consumer,United States,0,1120.0245017608647,
JD-16150,Justin Deggeller,Corporate,United States,1,2338.40921755527,
JD-16150,Justin Deggeller,Corporate,United States,1,5.500982940214243,
JD-16150,Justin Deggeller,Corporate,United States,1,590.4237753885488,
MC-18100,Mick Crebagga,Consumer,United States,1,1341.5250263649918,
MC-18100,Mick Crebagga,Consumer,United States,0,293.789687920506,
LH-17020,Lisa Hazard,Consumer,United States,0,2793.652638248868,
MP-18175,Mike Pelletier,Home Office,United States,0,1599.6304630378454,
MP-18175,Mike Pelletier,Home Office,United States,0,733.2223151044718,
MP-18175,Mike Pelletier,Home Office,United States,0,1211.7816365337603,
EM-14140,Eugene Moren,Home Office,United States,1,2487.946967447679,
EM-14140,Eugene Moren,Home Office,United States,0,3314.7270732766656,
EM-14140,Eugene Moren,Home Office,United States,1,1623.871525678979,
EM-14140,Eugene Moren,Home Office,United States,1,1192.2913763569632,
EM-14140,Eugene Moren,Home Office,United States,0,649.1863729016449,
EM-14140,Eugene Moren,Home Office,United States,0,1294.9338659673076,
GG-14650,Greg Guthrie,Corporate,United States,0,816.157335252273,
MA-17995,Michelle Arnett,Home Office,United States,0,2251.026384096185,
SH-20395,Shahid Hopkins,Consumer,United States,0,2505.3505168628126,
KT-16465,Kean Takahito,Consumer,United States,0,3219.875561561479,
KT-16465,Kean Takahito,Consumer,United States,0,2038.5405421110804,
PO-19180,Philisse Overcash,Home Office,United States,0,2875.077937817872,
PO-19180,Philisse Overcash,Home Office,United States,0,1068.7322730739634,
AY-10555,Andy Yotov,Corporate,United States,0,2850.6394240401346,
AY-10555,Andy Yotov,Corporate,United States,0,1706.2250994823494,
AY-10555,Andy Yotov,Corporate,United States,0,3179.8160661834554,
AY-10555,Andy Yotov,Corporate,United States,0,1551.2091244946475,
Co-12640,Corey-Lock,Consumer,United States,1,3273.511124770565,
Co-12640,Corey-Lock,Consumer,United States,0,1863.3472960273484,
JF-15565,Jill Fjeld,Consumer,United States,1,1830.7842901762076,
JF-15565,Jill Fjeld,Consumer,United States,0,163.54829698665168,
JF-15565,Jill Fjeld,Consumer,United States,1,3316.3134897073705,
JF-15565,Jill Fjeld,Consumer,United States,1,2459.2020259146097,
JF-15565,Jill Fjeld,Consumer,United States,0,1900.015219102739,
AR-10510,Andrew Roberts,Consumer,United States,1,2503.653333201996,
AG-10675,Anna Gayman,Consumer,United States,0,2309.3170060060183,
AG-10675,Anna Gayman,Consumer,United States,0,212.32582499304644,
DV-13045,Darrin Van Huff,Corporate,United States,1,3195.028489240872,
HL-15040,Hunter Lopez,Consumer,United States,1,2833.954310241256,
ND-18370,Natalie DeCherney,Consumer,United States,1,2310.9002932609906,
GB-14575,Giulietta Baptist,Consumer,United States,0,3217.486111594741,
GB-14575,Giulietta Baptist,Consumer,United States,1,3440.953367513659,
CL-12565,Clay Ludtke,Consumer,United States,1,2980.542454213263,
CL-12565,Clay Ludtke,Consumer,United States,1,1780.2918032825123,
RC-19960,Ryan Crowe,Consumer,United States,0,1739.7668463873297,
RC-19960,Ryan Crowe,Consumer,United States,0,1848.567414798648,
JB-16045,Julia Barnett,Home Office,United States,1,3422.5972876000787,
JB-16045,Julia Barnett,Home Office,United States,0,1429.225875747121,
JB-16045,Julia Barnett,Home Office,United States,1,1889.492701716735,
MC-17635,Matthew Clasen,Corporate,United States,0,1583.707461919543,
MC-17635,Matthew Clasen,Corporate,United States,1,870.7305080134713,
MC-17635,Matthew Clasen,Corporate,United States,1,1843.4100552980533,
